id;eid;eanCode;indexCatalogue;name;additionalName;description;basePriceNet;priceNet;basePrice;price;vatCode;vatRate;currency;category;producer;weight;availabilityCount;promotionInfo;imageUrls;Stan;Rodzaj bieżnika;Konstrukcja opony;Typ;Indeks nośności;Ilość płócien;Zastosowanie;Rozmiar opony;Stan opony;Średnica felgi;Indeks handlowy;Indeks katalogowy;Indeks producenta
4438;6786;3286340898010;6006538FIMT65;Opona 600/65R38 Firestone Maxi Traction;65 153D/150E TL;;5030.00;4820.00;6186.90;5928.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/6dfa81c2-af9c-4f76-a5a3-1908fd748eee/l/opona-600%252F65r38-firestone-maxi-traction.jpg;nowa;;Radialna;Bezdętkowa (TL);153D/150E (3650 kg przy 65 km/h);;Opona rolnicza;600/65;;38;;6006538FIMT65;
4486;6834;3286340106016;4007020FIDU;Opona 400/70R20 Firestone Duraforce;Utility 149A8 TL (16.0/70R20);;2180.00;2090.00;2681.40;2570.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;8.0000;;https://static.abstore.pl/img/grasdorf/f5cdbf9f-cc48-4225-9723-5e1fc525def2/l/opona-400%252F70r20-firestone-duraforce.png;nowa;;Radialna;Bezdętkowa (TL);149A8 (3250 kg przy 40 km/h);;Opona przemysłowa/komunalna;16.0/70 (400/70, 405/70);;20;;4007020FIDU;
4491;6839;3286341047417;4607024FIR8000U;Opona 460/70R24 Firestone R8000 Utility;159A8/159B TL (17.5R24);;2260.00;2160.00;2779.80;2656.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;24.0000;;https://static.abstore.pl/img/grasdorf/9759d6c5-a6c2-4fc1-975f-09b37ef8ee7a/l/opona-460%252F70r24-firestone-r8000-utility.jpg;nowa;;Radialna;Bezdętkowa (TL);159A8/159B ( kg przy 40 km/h);;Opona przemysłowa/komunalna;17.5 (460/70);;24;17524FI;4607024FIR8000U;
4539;6883;3286341975017;5807042BRVX-T;Opona 580/70R42 Bridgestone VX-Tractor;162D/159E TL;;7120.00;6830.00;8757.60;8400.90;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/cea50b3d-ca6e-49e7-851f-1b8f6ccfd41d/l/opona-580%252F70r42-bridgestone-vx-tractor.jpg;nowa;;Radialna;Bezdętkowa (TL);162D/159E (4750 kg przy 65 km/h);;Opona rolnicza;580/70;;42;;5807042BRVX-T;
4562;6906;3286340696012;6506538BRVT-T;Opona VF650/65R38 Bridgestone VT-Tractor;169D/166E TL;;7530.00;7530.00;9261.90;9261.90;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/29e5188d-cab4-48ea-9c01-fcd75a735ed0/l/opona-vf650%252F65r38-bridgestone-vt-tractor.jpg;nowa;;Radialna;Bezdętkowa (TL);169D/166E (5800 kg przy 65 km/h);;Opona rolnicza;650/65;;38;;6506538BRVT-T;
4604;6948;3286340696913;9006042BRVT-T;Opona VF900/60R42 Bridgestone VT-Tractor;189D/185E TL;;16310.00;16310.00;20061.30;20061.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;4.0000;;https://static.abstore.pl/img/grasdorf/32745106-27b1-4879-b857-960b032e9792/l/opona-vf900%252F60r42-bridgestone-vt-tractor.jpg;nowa;;Radialna;Bezdętkowa (TL);189D/185E (10300 kg przy 65 km/h);;Opona rolnicza;900/60;;42;;9006042BRVT-T;
4990;7478;3286342810416;3808528BRvxr;Opona 380/85R28 Bridgestone VXR-TRACTOR;133D/130E TL;;2190.00;2120.00;2693.70;2607.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/67008b7f-0e90-4a71-89ad-01259f63c7b4/l/opona-380%252F85r28-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);133D/130E (2060 kg przy 65 km/h);;Opona rolnicza;14.9 (380/85, 380/90, 400/80);;28;;3808528BRvxr;
4991;7479;3286342812519;4608534BRvxr;Opona 460/85R34 Bridgestone VXR-TRACTOR;147D/144E TL;;3810.00;3660.00;4686.30;4501.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/80e7ff12-6f2a-4f97-a147-c4399e3f37a6/l/opona-460%252F85r34-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);147D/144E (3075 kg przy 65 km/h);;Opona rolnicza;18.4 (460/85, 480/80);;34;;4608534BRvxr;
4492;6840;3286340602914;5007024FIDU;Opona 500/70R24 Firestone Duraforce;Utility 164A8/164B TL (19.5R24);;3010.00;2920.00;3702.30;3591.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/9f67e6d0-1101-445c-a2a4-de8e5e38b21e/l/opona-500%252F70r24-firestone-duraforce.png;nowa;;Radialna;Bezdętkowa (TL);164A8/164B (5000 kg przy 40 km/h);;Opona przemysłowa/komunalna;500/70;;24;;5007024FIDU;
4389;6735;3286340563611;4608534FIP85;Opona 460/85R34 Firestone Performer 85;147D/144E TL (18.4R34);;3070.00;2890.00;3776.10;3554.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/563d17bb-9a8e-44c6-8e27-dbbb5b37975e/l/opona-460%252F85r34-firestone-performer-85.jpg;nowa;;Radialna;Bezdętkowa (TL);147D/144E (3075 kg przy 65 km/h);;Opona rolnicza;18.4 (460/85, 480/80);;34;;4608534FIP85;
4568;6912;9774104840411;6006528BRVT-T;Opona VF600/65R28 Bridgestone VT-Tractor;159D/156E TL;;4470.00;4470.00;5498.10;5498.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/418f6ece-c9a4-4f7c-9f21-98103acaaaa3/l/opona-vf600%252F65r28-bridgestone-vt-tractor.jpg;nowa;;Radialna;Bezdętkowa (TL);159D/156E (4375 km/h przy 65 km/h);;Opona rolnicza;600/65;;28;;6006528BRVT-T;
4490;6838;3286340293716;4607024FIDU;Opona 460/70R24 Firestone Duraforce;Utility 159A8 TL (17.5R24);;2630.00;2520.00;3234.90;3099.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;8.0000;;https://static.abstore.pl/img/grasdorf/74a898ef-d912-48ca-a25e-8124d27c9c32/l/opona-460%252F70r24-firestone-duraforce.png;nowa;;Radialna;Bezdętkowa (TL);159A8 (4375 kg przy 40 km/h);;Opona przemysłowa/komunalna;17.5 (460/70);;24;;4607024FIDU;
4379;6725;3286340562812;2808528FIP85;Opona 280/85R28 Firestone Performer 85;118D/115E TL (11.2R28);;1110.00;1050.00;1365.30;1291.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;6.0000;;https://static.abstore.pl/img/grasdorf/c0c2f0db-34b9-41bb-a5fa-62e7708a2cf7/l/opona-280%252F85r28-firestone-performer-85.jpg;nowa;;Radialna;Bezdętkowa (TL);118D/115E (1320 kg przy 65 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;28;;2808528FIP85;
4992;7480;3286342812717;4608538BRvxr;Opona 460/85R38 Bridgestone VXR-TRACTOR;149D/146E TL;;4170.00;4000.00;5129.10;4920.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/aa0a685f-2069-417c-83ec-c570e5b9af33/l/opona-460%252F85r38-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);149D/146E (3250 kg przy 65 km/h);;Opona rolnicza;18.4 (460/85, 480/80);;38;;4608538BRvxr;
5000;7488;3286342811116;4208524BRvxr;Opona 420/85R24 Bridgestone VXR-TRACTOR;137D/134E TL;;2300.00;2210.00;2829.00;2718.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/ef09e845-c5d5-4281-9da8-2074997a4606/l/opona-420%252F85r24-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);137D/134E (2300 kg przy 65 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;24;;4208524BRvxr;
5001;7489;3286342811215;4207024BRvxr;Opona 420/70R24 Bridgestone VXR-TRACTOR;130D/127E TL;;2180.00;2100.00;2681.40;2583.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/f2cc3930-cec8-434b-8ea3-930946a38dc8/l/opona-420%252F70r24-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);130D/127E (1900 kg przy 65 km/h);;Opona rolnicza;420/70;;24;;4207024BRvxr;
5018;7506;3286342810010;3807024BRvxr;Opona 380/70R24 Bridgestone VXR-TRACTOR;125D/122E TL;;2000.00;1920.00;2460.00;2361.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/9260afa9-4f14-42d8-a50c-36471aff5b91/l/opona-380%252F70r24-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);125D/122E (1650 kg przy 65 km/h);;Opona rolnicza;380/70;;24;;3807024BRvxr;
5020;7508;3286342811710;4208530BRvxr;Opona 420/85R30 Bridgestone VXR-TRACTOR;140D/137E TL;;2700.00;2590.00;3321.00;3185.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;4.0000;;https://static.abstore.pl/img/grasdorf/f97be5f5-46ca-47f4-b25d-8b19c63f3737/l/opona-420%252F85r30-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);140D/137E (2500 kg przy 40 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;30;;4208530BRvxr;
5022;7510;3286342815015;5807038BRvxr;Opona 580/70R38 Bridgestone VXR-TRACTOR;155D/152E TL;;6330.00;6080.00;7785.90;7478.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;4.0000;;https://static.abstore.pl/img/grasdorf/930cf8b1-6cfc-4157-bd03-1db125ff6da4/l/opona-580%252F70r38-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);155D/152E (3875 kg przy 65 km/h);;Opona rolnicza;580/70;;38;;5807038BRvxr;
5024;7512;3286342815411;4406524BRvxr;Opona 440/65R24 Bridgestone VXR-TRACTOR;128D/125E TL;;2530.00;2360.00;3111.90;2902.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;4.0000;;https://static.abstore.pl/img/grasdorf/96547ddc-1333-4438-ac6f-a659a9c7fe26/l/opona-440%252F65r24-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);128D/125E (1800 kg przy 65 km/h);;Opona rolnicza;440/65;;24;;4406524BRvxr;
5025;7513;3286342815619;4406528BRvxr;Opona 440/65R28 Bridgestone VXR-TRACTOR;131D/128E TL;;2680.00;2570.00;3296.40;3161.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;4.0000;;https://static.abstore.pl/img/grasdorf/6ecdd43e-b73f-4f0c-b0e2-f19dd9ec2915/l/opona-440%252F65r28-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);131D/128E (1950 kg przy 65 km/h);;Opona rolnicza;440/65;;28;;4406528BRvxr;
5026;7514;3286342814414;4807038BRvxr;Opona 480/70R38 Bridgestone VXR-TRACTOR;145D/142E TL;;4130.00;3990.00;5079.90;4907.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/76626ca3-c991-4679-befe-0861e442be32/l/opona-480%252F70r38-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);145D/142E (2900 kg przy 65 km/h);;Opona rolnicza;480/70;;38;;4807038BRvxr;
5028;7516;3286342816418;5406528BRvxr;Opona 540/65R28 Bridgestone VXR-TRACTOR;142D/139E TL;;3540.00;3390.00;4354.20;4169.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;6.0000;;https://static.abstore.pl/img/grasdorf/93a6e826-c6ae-4d38-b9c3-8f8048b51387/l/opona-540%252F65r28-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);142D/139E (2650 kg przy 65 km/h);;Opona rolnicza;540/65;;28;;5406528BRvxr;
5030;7518;3286342817613;6506538BRvxr;Opona 650/65R38 Bridgestone VXR-TRACTOR;157D/154E TL;;7030.00;6750.00;8646.90;8302.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;8.0000;;https://static.abstore.pl/img/grasdorf/79566afb-7031-4d8a-83f7-8fd6463dd31b/l/opona-650%252F65r38-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);157D/154E (4125 kg przy 65 km/h);;Opona rolnicza;650/65;;38;;6506538BRvxr;
5031;7519;3286342812113;4208538BRvxr;Opona 420/85R38 Bridgestone VXR-TRACTOR;144D/141E TL;;3620.00;3470.00;4452.60;4268.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/bf0b2007-d429-443a-9dba-441e5db0bb12/l/opona-420%252F85r38-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);144D/141E (2800 kg przy 65 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;38;;4208538BRvxr;
5019;7507;3286342811918;4208534BRvxr;Opona 420/85R34 Bridgestone VXR-TRACTOR;142D/139E TL;;3170.00;3000.00;3899.10;3690.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;7.0000;;https://static.abstore.pl/img/grasdorf/fc58ba01-e028-4fbe-9b95-b2dabf8ed2b1/l/opona-420%252F85r34-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);142D/139E (2650 kg przy 65 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;34;;4208534BRvxr;
4494;6842;3286340177016;4408028FIDU;Opona 440/80R28 Firestone Duraforce;Utility 156A8 TL (16.9R28);;3280.00;3090.00;4034.40;3800.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/72520030-ecee-4b49-9fe7-9a0c76b8c02e/l/opona-440%252F80r28-firestone-duraforce.png;nowa;;Radialna;Bezdętkowa (TL);156A8 (4000 kg przy 40 km/h);;Opona przemysłowa/komunalna;16.9 (420/85, 420/80, 440/80);;28;;4408028FIDU;
4386;6732;3286340563314;4208530FIP85;Opona 420/85R30 Firestone Performer 85;140D/137E TL (16.9R30);;2300.00;2100.00;2829.00;2583.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;2.0000;;https://static.abstore.pl/img/grasdorf/dbddda57-210a-4356-97a3-045c84c37889/l/opona-420%252F85r30-firestone-performer-85.jpg;nowa;;Radialna;Bezdętkowa (TL);140D/137E (2500 kg przy 40 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;30;;4208530FIP85;
5038;7535;;6007030Mdemo;Opona 600/70R30 Michelin Machxbib demo;158D TL;;9790.00;8070.00;12041.70;9926.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/4525d5b8-2df0-4dd7-a745-e14773ac6128/l/opona-600%252F70r30-michelin-machxbib-demo.jpg,https://static.abstore.pl/img/grasdorf/c084d975-c7ae-4df8-8d53-e54f53b61513/l/opona-600%252F70r30-michelin-machxbib-demo.jpg,https://static.abstore.pl/img/grasdorf/6e54d1d9-26e3-4210-b1c2-0aaaef3c31ca/l/opona-600%252F70r30-michelin-machxbib-demo.jpg,https://static.abstore.pl/img/grasdorf/68b016a1-2c0e-4417-a4ce-3af1ced8a0e6/l/opona-600%252F70r30-michelin-machxbib-demo.jpg,https://static.abstore.pl/img/grasdorf/152e705f-6eed-49bd-9229-84d43aa0e0d1/l/opona-600%252F70r30-michelin-machxbib-demo.jpg,https://static.abstore.pl/img/grasdorf/73ae85fa-c708-467f-b5fb-24dc418e8fbc/l/opona-600%252F70r30-michelin-machxbib-demo.jpg;pokazowa;;Radialna;Bezdętkowa (TL);158D (4250 kg przy 65 km/h);;Opona rolnicza;600/70;;30;003318;6007030Mdemo;
4547;6891;3286340694919;5406528BRVT-T;Opona VF540/65R28 Bridgestone VT-Tractor;154D/151E TL;;3740.00;3740.00;4600.20;4600.20;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;4.0000;;https://static.abstore.pl/img/grasdorf/dd07f272-4984-41f5-af4b-c12032983a5e/l/opona-vf540%252F65r28-bridgestone-vt-tractor.jpg;nowa;;Radialna;Bezdętkowa (TL);154D/151E (3750 kg przy 65 km/h);;Opona rolnicza;540/65;;28;;5406528BRVT-T;
4419;6766;3286340342018;4807030FIP70;Opona 480/70R30 Firestone Performer 70;141D/138E TL;;2820.00;2820.00;3468.60;3468.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/272506ae-538d-40f0-8f48-7f88fe10227f/l/opona-480%252F70r30-firestone-performer-70.jpg;nowa;;Radialna;Bezdętkowa (TL);141D/138E (2575 kg przy 65 km/h);;Opona rolnicza;480/70;;30;;4807030FIP70;
4453;6801;3286341702910;8006532FIMTHarvest;Opona 800/65R32 Firestone Maxi Traction;Harvest 178A8/178B TL (30.5R32);;9330.00;8500.00;11475.90;10455.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/32dba6b6-d699-4b96-b401-22e5dcb12453/l/opona-800%252F65r32-firestone-maxi-traction.jpg;nowa;;Radialna;Bezdętkowa (TL);178A8/178B (7500 kg przy 40 km/h);;Opona rolnicza;800/65;;32;;8006532FIMTHarvest;
4411;6758;3286340341318;4207024FIP70;Opona 420/70R24 Firestone Performer 70;130D/127E TL;;2000.00;1890.00;2460.00;2324.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/fa4acaf4-e1db-4a9b-936e-f5e8868e5b94/l/opona-420%252F70r24-firestone-performer-70.jpg;nowa;;Radialna;Bezdętkowa (TL);130D/127E (1900 kg przy 65 km/h);;Opona rolnicza;420/70;;24;;4207024FIP70;
4968;7428;8903635056379;6006528Aaii;Opona 600/65R28 Alliance AGRISTAR II;154D TL;;3820.00;3820.00;4698.60;4698.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/3b8751fb-f603-4a9a-8323-7a9159bd2bf4/l/opona-600%252F65r28-alliance-agristar-ii.jpg;nowa;;Radialna;Bezdętkowa (TL);154D (3750 kg przy 65 km/h);;Opona rolnicza;600/65;;28;;6006528Aaii;
4370;6716;3286340562218;2808524FIP85;Opona 280/85R24 Firestone Performer 85;115D/112E TL (11.2R24);;1030.00;970.00;1266.90;1193.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;3.0000;;https://static.abstore.pl/img/grasdorf/bf7fe507-a421-4146-ab5c-36bde60a23d7/l/opona-280%252F85r24-firestone-performer-85.jpg;nowa;;Radialna;Bezdętkowa (TL);115D/112E (1215 kg przy 65 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;24;;2808524FIP85;
4431;6779;3286340896115;5406528FIMT65;Opona 540/65R28 Firestone Maxi Traction;65 142D/139E TL;;3220.00;3220.00;3960.60;3960.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;2.0000;;https://static.abstore.pl/img/grasdorf/c1276e57-fc0e-4a1c-bfe1-d29bcaa2066f/l/opona-540%252F65r28-firestone-maxi-traction.jpg;nowa;;Radialna;Bezdętkowa (TL);142D/139E (2650 kg przy 65 km/h);;Opona rolnicza;540/65;;28;;5406528FIMT65;
4461;6809;3286340590716;8007038FIMT;Opona IF800/70R38 Firestone Maxi;Traction 184D/181E TL;;12460.00;12460.00;15325.80;15325.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;2.0000;;https://static.abstore.pl/img/grasdorf/fcd69461-dadf-4332-983b-ace5fe238866/l/opona-if800%252F70r38-firestone-maxi.jpg;nowa;;Radialna;Bezdętkowa (TL);184D/181E (9000 kg przy 65 km/h);;Opona rolnicza;800/70;;38;;8007038FIMT;
5014;7502;3286342811512;4208528BRvxr;Opona 420/85R28 Bridgestone VXR-TRACTOR;139D/136E TL;;2590.00;2480.00;3185.70;3050.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;6.0000;;https://static.abstore.pl/img/grasdorf/1c6cedce-df2f-4718-81c3-da3e77cbe163/l/opona-420%252F85r28-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);139D/136E (2430 kg przy 65 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;28;;4208528BRvxr;
4237;5193;8903094007790;5008BKTpthd;Opona 5.00-8 BKT PT-HD 10PR TT;;;150.00;150.00;184.50;184.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;5.0000;;https://static.abstore.pl/img/grasdorf/2887fa8e-068a-42ab-bb81-88f9fc0ab174/l/opona-5-00-8-bkt-pt-hd-10pr-tt.jpg;nowa;Power Trax HD;Diagonalna;Dętkowa (TT);;10 PR;Opona przemysłowa/komunalna;5.00;;8;58BKTpthd;5008BKTpthd;
5017;7505;3286342813110;5208538BRvxr;Opona 520/85R38 Bridgestone VXR-TRACTOR;155D/152E TL;;5220.00;4930.00;6420.60;6063.90;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;4.0000;;https://static.abstore.pl/img/grasdorf/9a12af84-81f8-4c29-934f-75571b5588b6/l/opona-520%252F85r38-bridgestone-vxr-tractor.png;nowa;;Radialna;Bezdętkowa (TL);155D/152E (3875 kg przy 65 km/h);;Opona rolnicza;20.8 (520/85);;38;20838;5208538BRvxr;
4892;4144;3286344901518;4756520BR;Opona 475/65-20 Bridgestone PD1 4PR TT;122A6 (475/65D20);;2310.00;2310.00;2841.30;2841.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Bridgestone;Bridgestone;;2.0000;;https://static.abstore.pl/img/grasdorf/8cd4f9be-cf3e-49f7-8386-63df4d527c7d/l/opona-475%252F65-20-bridgestone-pd1-4pr-tt.jpg;nowa;;Diagonalna;Dętkowa (TT);122A6;4 PR;Opona przemysłowa/komunalna;;;20;1916;4756520BR;
5039;7541;;2709532trdemo;Opona 270/95R32 Trelleborg TM 100 demo;136A8/136B TL (11.2R32);;2250.00;1990.00;2767.50;2447.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Trelleborg;Trelleborg;;2.0000;;https://static.abstore.pl/img/grasdorf/e4b02494-4e5a-49b0-9e9d-c125d041c6e3/l/opona-270%252F95r32-trelleborg-tm-100-demo.jpg,https://static.abstore.pl/img/grasdorf/6543ae9b-fed2-47bf-b8ac-4a140a3a14c8/l/opona-270%252F95r32-trelleborg-tm-100-demo.jpg,https://static.abstore.pl/img/grasdorf/28f4f46f-07f2-47d1-a4bf-0331e59eb1a5/l/opona-270%252F95r32-trelleborg-tm-100-demo.jpg,https://static.abstore.pl/img/grasdorf/75bdb1b4-5943-488f-9a1b-b9a9ab85bb0f/l/opona-270%252F95r32-trelleborg-tm-100-demo.jpg,https://static.abstore.pl/img/grasdorf/76fe424d-af4a-4b16-bb67-ce056702966a/l/opona-270%252F95r32-trelleborg-tm-100-demo.jpg,https://static.abstore.pl/img/grasdorf/3e598fbb-3a65-460b-a88d-20bf7bcb5640/l/opona-270%252F95r32-trelleborg-tm-100-demo.jpg,https://static.abstore.pl/img/grasdorf/91339552-890b-4136-bed5-5ee4041511eb/l/opona-270%252F95r32-trelleborg-tm-100-demo.jpg;pokazowa;;Radialna;Bezdętkowa (TL);136A8/136B (2240 kg przy 40 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;32;11232trdemo;2709532trdemo;
4380;6726;3286340562911;3208528FIP85;Opona 320/85R28 Firestone Performer 85;124D/121E TL (12.4R28);;1330.00;1330.00;1635.90;1635.90;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;4.0000;;https://static.abstore.pl/img/grasdorf/fa1408fb-63c9-46de-b3bc-bcb55ec4a5cc/l/opona-320%252F85r28-firestone-performer-85.jpg;nowa;;Radialna;Bezdętkowa (TL);124D/121E (1600 kg przy 65 km/h);;Opona rolnicza;12.4 (320/85, 300/95, 320/90);;28;;3208528FIP85;
4091;6274;8906117626930;8006532CeatYIELDMAX2;Opona 800/65R32 Ceat YIELDMAX SB;181A8/181B TL;;7130.00;7130.00;8769.90;8769.90;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Ceat;;2.0000;;https://static.abstore.pl/img/grasdorf/ca3008ff-52bf-4f41-8a81-3af0889450ec/l/opona-800%252F65r32-ceat-yieldmax-sb.jpg;nowa;YIELDMAX;Radialna;Bezdętkowa (TL);181A8/181B (8250 kg przy 40 km/h);;Opona rolnicza;800/65;;32;;8006532CeatYIELDMAX2;
4414;6761;3286340341516;3607028FIP70;Opona 360/70R28 Firestone Performer 70;125D/122E TL;;1700.00;1600.00;2091.00;1968.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Firestone;Firestone;;2.0000;;https://static.abstore.pl/img/grasdorf/de366e2d-c303-4a52-8f53-cf4418a4c140/l/opona-360%252F70r28-firestone-performer-70.jpg;nowa;;Radialna;Bezdętkowa (TL);125D/122E (1650 kg przy 65 km/h);;Opona rolnicza;360/70;;28;;3607028FIP70;
4973;7437;6973033769395;2385012Jh85018;Opona 23x8.50-12 Journey H8501 8PR TL;;;250.00;250.00;307.50;307.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Journey;;5.0000;;https://static.abstore.pl/img/grasdorf/cebd483e-8451-4ec3-a76e-dd763190577a/l/opona-23x8-50-12-journey-h8501-8pr-tl.jpg;nowa;;Diagonalna;Bezdętkowa (TL);;8 PR;Opona przemysłowa/komunalna;23x8.50;;12;238512Jh85018;2385012Jh85018;
