kod producenta;symbol handlopex;producent;nazwa;szerokosc;profil;srednica;indeks pr.;indeks nosn.;ilosc;cena det.;cena hurt netto;ean;opor toczenia;przyczepnosc;halas;dot;cena fix;waga;maxDpdQty;labelNoise;labelSnow;labelIce;labelEprel;isElectric;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;4;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;100;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;2;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;5;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;10;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;5;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;6;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;7;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;8;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;1;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;60;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;1;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;45;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;6;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER036;KADR20012580TR151;Kabat;DÊTKA 12.5/80 - 20  TR-15;125;80;20;T;;2;137.86;87.22;5901765007493;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;6;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;5;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;14;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;9;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;6;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;5;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;2;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;5;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;58;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;2;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;4;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER090;KADR20014580TR218;Kabat;DÊTKA 14.5/80 - 20  TR-218A;145;80;20;T;;20;172.53;106.82;5901765007943;;;;;0;3.510;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;4;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;3;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;10;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;4;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;7;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;100;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;8;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;84;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;2;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;5;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;14;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;1;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER070;KADR200167000TR15;Kabat;DÊTKA 16.0/70 - 20  TR-15;16 x 7.5;82;20;0;;100;177.25;109.99;5901765007769;;;;;0;4.210;0;;0;0;0;0;
DER399;KADR200200K003000;Kabat;DÊTKA 20.0/70 - 20  TR-218A;200;;20;0;;8;252.04;156.44;5901765010097;;;;;0;2.000;0;;0;0;0;0;
DER399;KADR200200K003000;Kabat;DÊTKA 20.0/70 - 20  TR-218A;200;;20;0;;2;252.04;156.44;5901765010097;;;;;0;2.000;0;;0;0;0;0;
DER399;KADR200200K003000;Kabat;DÊTKA 20.0/70 - 20  TR-218A;200;;20;0;;2;252.04;156.44;5901765010097;;;;;0;2.000;0;;0;0;0;0;
DER399;KADR200200K003000;Kabat;DÊTKA 20.0/70 - 20  TR-218A;200;;20;0;;5;252.04;156.44;5901765010097;;;;;0;2.000;0;;0;0;0;0;
DER399;KADR200200K003000;Kabat;DÊTKA 20.0/70 - 20  TR-218A;200;;20;0;;1;252.04;156.44;5901765010097;;;;;0;2.000;0;;0;0;0;0;
DER399;KADR200200K003000;Kabat;DÊTKA 20.0/70 - 20  TR-218A;200;;20;0;;1;252.04;156.44;5901765010097;;;;;0;2.000;0;;0;0;0;0;
DER399;KADR200200K003000;Kabat;DÊTKA 20.0/70 - 20  TR-218A;200;;20;0;;2;252.04;156.44;5901765010097;;;;;0;2.000;0;;0;0;0;0;
DER361;KADR200200K00TR15;Kabat;DÊTKA 20.0/70 - 20  TR-15;200;;20;0;;5;240.7;147.75;5901765009756;;;;;0;5.960;0;;0;0;0;0;
DER361;KADR200200K00TR15;Kabat;DÊTKA 20.0/70 - 20  TR-15;200;;20;0;;9;240.7;147.75;5901765009756;;;;;0;5.960;0;;0;0;0;0;
DER361;KADR200200K00TR15;Kabat;DÊTKA 20.0/70 - 20  TR-15;200;;20;0;;2;240.7;147.75;5901765009756;;;;;0;5.960;0;;0;0;0;0;
DER361;KADR200200K00TR15;Kabat;DÊTKA 20.0/70 - 20  TR-15;200;;20;0;;3;240.7;147.75;5901765009756;;;;;0;5.960;0;;0;0;0;0;
DER361;KADR200200K00TR15;Kabat;DÊTKA 20.0/70 - 20  TR-15;200;;20;0;;1;240.7;147.75;5901765009756;;;;;0;5.960;0;;0;0;0;0;
DER361;KADR200200K00TR15;Kabat;DÊTKA 20.0/70 - 20  TR-15;200;;20;0;;1;240.7;147.75;5901765009756;;;;;0;5.960;0;;0;0;0;0;
DER354;KADR200200K00V306;Kabat;DÊTKA 20.0/70 - 20  V3.06.8;200;;20;0;;2;273.71;168.01;5901765009695;;;;;0;2.000;0;;0;0;0;0;
DER354;KADR200200K00V306;Kabat;DÊTKA 20.0/70 - 20  V3.06.8;200;;20;0;;23;273.71;168.01;5901765009695;;;;;0;2.000;0;;0;0;0;0;
DER354;KADR200200K00V306;Kabat;DÊTKA 20.0/70 - 20  V3.06.8;200;;20;0;;27;273.71;168.01;5901765009695;;;;;0;2.000;0;;0;0;0;0;
DER354;KADR200200K00V306;Kabat;DÊTKA 20.0/70 - 20  V3.06.8;200;;20;0;;18;273.71;168.01;5901765009695;;;;;0;2.000;0;;0;0;0;0;
DER354;KADR200200K00V306;Kabat;DÊTKA 20.0/70 - 20  V3.06.8;200;;20;0;;2;273.71;168.01;5901765009695;;;;;0;2.000;0;;0;0;0;0;
DER354;KADR200200K00V306;Kabat;DÊTKA 20.0/70 - 20  V3.06.8;200;;20;0;;3;273.71;168.01;5901765009695;;;;;0;2.000;0;;0;0;0;0;
DER354;KADR200200K00V306;Kabat;DÊTKA 20.0/70 - 20  V3.06.8;200;;20;0;;2;273.71;168.01;5901765009695;;;;;0;2.000;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;36;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;63;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;5;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;12;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;3;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;1;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;17;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;4;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;1;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;97;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;7;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;2;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;5;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;3;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER044;KADR20065000TR150;Kabat;DÊTKA 6.50 - 20  TR-15;650;82;20;T;;1;77.15;47.35;5901765007561;;;;;0;1.600;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;26;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;14;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;12;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;30;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;18;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;46;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;11;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;8;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;16;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;100;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;8;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;100;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;20;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
DER004;KADR200700750TR15;Kabat;DÊTKA 7.00/7.50 - 20  TR-15;700;75;20;0;;100;59.49;42.14;5901765007219;;;;;0;1.800;0;;0;0;0;0;
